Date,Temp9am,Temp3pm,MinTemp,MaxTemp,Rainfall,RainToday,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,ID
05-09-15,15.0,17.3,11.7,18.1,0.0,No,4.0,4.1,W,41,W,ENE,11,13,56,66,1022.0,1019.7,6,7,947
06-09-15,16.8,18.5,11.1,20.1,0.0,No,3.6,9.1,W,41,W,E,13,20,66,65,1024.0,1022.7,4,5,948
07-09-15,15.3,20.4,11.6,23.7,0.0,Yes,3.0,8.2,W,41,W,SSE,15,24,82,66,1023.0,1022.3,0,5,949
08-09-15,16.6,18.1,13.0,20.1,1.8,No,4.6,9.5,W,41,W,E,11,22,75,61,1026.5,1020.8,3,1,950
09-09-15,16.6,17.3,15.2,19.0,0.2,No,5.0,1.1,W,41,SE,E,13,15,69,63,1024.7,1022.3,7,7,951
10-09-15,19.0,20.2,13.7,21.1,0.0,No,3.2,10.7,W,41,NNW,NE,13,13,67,69,1022.2,1017.6,0,0,952
11-09-15,18.5,24.8,13.4,26.9,0.0,No,5.4,8.0,W,41,W,ESE,9,15,58,33,1016.0,1013.5,4,7,953
12-09-15,19.5,19.7,13.1,22.0,0.0,No,5.4,10.8,W,41,W,E,6,24,57,74,1020.1,1017.3,1,3,954
13-09-15,18.3,16.5,12.7,19.6,0.0,Yes,2.6,0.0,W,41,E,ENE,13,20,70,82,1029.8,1027.7,5,4,955
14-09-15,15.3,18.9,15.0,19.7,14.2,Yes,1.0,1.2,W,41,ENE,E,19,24,93,77,1030.0,1027.4,5,4,956
15-09-15,17.9,19.9,15.3,20.6,12.0,Yes,4.0,2.3,W,41,E,E,7,24,83,72,1026.2,1022.8,5,4,957
16-09-15,22.3,26.6,17.8,28.9,2.0,No,4.0,10.8,NNW,41,NNW,E,22,17,63,48,1011.2,1008.1,5,4,958
17-09-15,21.5,21.8,19.5,24.7,0.0,No,7.8,0.2,NNW,76,NE,NE,13,31,66,73,999.6,989.8,5,4,959
18-09-15,12.9,15.2,11.7,16.1,0.8,No,3.4,9.3,WNW,85,W,W,46,48,34,28,999.3,1003.6,5,4,960
19-09-15,14.7,23.3,9.9,24.0,0.0,No,6.6,12.1,W,41,W,SSE,24,4,44,30,1012.9,1011.3,5,4,961
20-09-15,16.9,19.8,12.9,20.3,0.2,No,3.0,10.9,ENE,37,W,E,11,26,70,57,1028.8,1025.6,3,1,962
21-09-15,17.6,21.3,13.3,21.5,0.0,No,6.6,11.0,ENE,41,W,ENE,11,28,75,58,1025.9,1022.4,2,5,963
22-09-15,19.0,22.2,15.3,23.0,0.0,No,5.6,11.0,NNE,41,W,ENE,6,19,70,63,1021.4,1017.8,1,4,964
23-09-15,21.4,19.3,15.8,27.2,0.0,Yes,8.0,6.9,NW,52,W,WSW,7,4,59,82,1016.6,1015.1,5,4,965
24-09-15,14.1,15.7,14.1,15.7,30.6,Yes,7.4,0.0,SSE,48,SSE,S,22,20,92,75,1021.1,1020.6,5,4,966
25-09-15,17.8,22.5,12.9,26.7,0.2,No,3.8,12.1,NE,33,W,ENE,13,24,73,56,1018.0,1015.0,1,5,967
26-09-15,20.2,20.6,14.8,23.8,0.0,Yes,6.8,9.6,SSE,54,SSE,SE,13,26,76,69,1016.0,1014.7,2,7,968
27-09-15,18.3,20.2,16.4,21.4,1.8,No,5.4,8.9,ESE,33,SE,ESE,17,19,65,53,1021.5,1020.4,5,4,969
28-09-15,16.2,20.5,14.5,22.1,0.2,No,6.2,1.8,ENE,31,WNW,ENE,11,15,82,59,1020.7,1017.5,7,7,970
29-09-15,22.0,23.8,16.2,24.4,0.0,No,3.2,9.9,NE,56,N,NE,9,22,70,64,1015.1,1012.2,5,4,971
30-09-15,20.7,24.2,19.3,24.7,0.0,Yes,7.2,5.5,NE,50,NE,NE,19,28,81,64,1012.0,1010.6,5,4,972
01-10-15,18.7,18.6,18.1,20.4,5.2,Yes,6.6,0.1,SSE,48,S,SSE,22,28,78,77,1014.7,1012.1,8,8,973
02-10-15,13.3,17.8,11.8,17.9,32.6,No,3.8,1.7,WSW,54,W,SSE,31,24,77,59,1011.8,1012.8,5,7,974
03-10-15,17.6,20.7,12.0,23.9,0.2,No,4.0,11.9,SE,44,W,ESE,13,24,65,54,1018.1,1016.3,1,3,975
04-10-15,14.8,17.6,14.4,18.1,0.4,Yes,5.4,2.8,ESE,48,S,SE,15,20,83,68,1022.3,1020.5,7,7,976
05-10-15,15.2,17.8,13.4,19.2,8.4,Yes,8.4,2.7,SE,46,SE,SSE,17,30,67,53,1023.9,1022.1,7,7,977
06-10-15,14.1,16.7,13.6,18.8,26.0,Yes,4.8,2.5,ESE,37,SSW,SSE,7,15,93,81,1023.8,1021.9,5,4,978
07-10-15,16.6,20.7,13.4,23.3,8.8,No,3.6,10.9,NE,37,WNW,E,13,26,77,59,1021.3,1018.1,5,4,979
08-10-15,23.3,23.8,16.1,26.3,0.0,Yes,5.8,7.9,SW,74,E,NNE,7,28,64,52,1017.2,1015.1,3,7,980
09-10-15,19.7,23.2,17.2,23.6,5.6,No,11.2,7.0,SSE,37,SSE,E,22,11,80,54,1025.0,1024.2,7,8,981
10-10-15,20.9,23.5,18.2,24.5,0.0,Yes,3.2,6.0,N,52,WNW,ENE,6,30,87,72,1021.8,1017.1,5,7,982
11-10-15,20.1,25.0,19.7,27.2,8.6,No,7.2,9.3,E,30,ESE,E,7,24,77,43,1014.9,1012.0,5,3,983
12-10-15,26.1,27.2,20.5,30.4,0.0,No,9.0,10.2,NNE,50,ENE,NNE,13,28,70,56,1015.7,1012.8,5,4,984
13-10-15,23.9,19.4,22.3,23.9,0.0,Yes,10.4,0.0,SSE,30,SW,SE,9,7,70,95,1012.8,1012.6,5,4,985
14-10-15,18.8,22.8,17.4,23.5,21.0,No,1.0,7.9,ESE,35,S,SSE,13,20,82,65,1013.3,1011.3,7,3,986
15-10-15,17.5,21.0,17.1,22.3,0.4,No,6.6,4.2,SSE,28,S,E,17,15,80,61,1017.1,1015.7,7,6,987
16-10-15,22.3,22.6,16.8,23.4,1.0,No,3.6,8.8,NE,35,N,NE,7,20,65,59,1015.2,1012.2,3,6,988
17-10-15,17.4,18.5,16.7,20.0,0.0,No,8.0,0.4,SSE,67,S,SSE,26,33,71,58,1021.8,1024.0,7,8,989
18-10-15,19.3,23.2,16.5,24.0,0.0,No,9.0,11.4,NE,44,WNW,E,4,26,82,54,1026.0,1024.3,6,2,990
19-10-15,22.8,24.1,17.5,24.7,0.0,No,11.0,12.6,NE,56,NNE,NE,17,26,60,58,1025.3,1022.0,2,1,991
20-10-15,22.5,25.2,18.5,26.0,0.0,No,8.8,12.1,NE,44,E,NE,17,20,67,53,1020.5,1017.7,1,1,992
21-10-15,23.9,22.4,18.9,24.1,0.0,No,11.6,9.0,NE,37,E,E,13,19,62,72,1017.3,1015.3,5,7,993
22-10-15,22.3,25.5,18.2,25.8,0.0,No,6.0,10.8,NNE,63,E,NE,6,28,77,56,1015.6,1012.0,5,4,994
23-10-15,21.7,23.0,19.0,23.5,0.0,Yes,10.8,0.0,NNE,44,NE,NE,9,13,73,64,1010.9,1010.2,5,4,995
24-10-15,18.0,20.8,16.8,21.5,5.8,Yes,3.4,0.0,SSW,56,SSW,S,30,28,85,77,1013.6,1012.9,5,4,996
25-10-15,17.3,20.2,16.4,21.6,5.6,Yes,1.8,0.9,SSW,44,S,SSE,11,17,94,91,1016.4,1014.5,8,8,997
26-10-15,18.9,19.9,17.2,20.1,27.6,Yes,3.4,0.0,E,43,ENE,E,30,19,94,89,1016.4,1015.3,8,8,998
27-10-15,20.1,22.7,18.5,24.3,21.0,No,1.8,5.4,ENE,44,ENE,ENE,17,22,91,78,1018.0,1015.9,8,7,999
28-10-15,23.7,23.2,19.8,24.4,0.2,No,5.2,8.7,ENE,43,NNE,E,17,24,70,74,1017.3,1014.7,2,6,1000
29-10-15,20.9,22.0,19.6,22.7,0.0,Yes,7.4,1.6,NE,31,NNW,E,6,19,84,80,1013.0,1010.2,5,4,1001
30-10-15,23.6,25.5,20.4,25.7,1.0,No,5.8,11.4,ESE,28,ESE,ESE,7,19,74,67,1014.2,1013.3,5,5,1002
31-10-15,23.5,25.4,21.0,26.0,0.0,No,8.0,13.2,ENE,43,E,ENE,19,24,73,63,1016.5,1015.4,6,3,1003
01-11-15,24.8,25.7,20.8,26.3,0.0,No,7.6,12.2,NE,63,NE,NE,15,28,67,68,1016.7,1012.5,3,5,1004
02-11-15,23.4,28.3,22.0,30.7,0.0,No,10.4,2.6,N,31,NE,SSE,13,9,80,62,1010.8,1008.2,7,8,1005
03-11-15,23.6,24.0,22.8,29.6,0.0,No,4.8,4.3,S,46,WSW,E,17,28,74,72,1009.4,1006.0,8,7,1006
04-11-15,22.2,23.4,17.2,26.9,0.0,No,6.8,13.4,NE,39,W,ENE,13,22,46,56,1007.9,1003.1,5,4,1007
05-11-15,24.8,26.1,17.8,30.8,0.0,No,9.2,13.3,SSW,46,W,ENE,6,28,47,40,1004.0,1003.7,5,4,1008
06-11-15,22.6,25.5,18.5,26.3,0.0,No,10.2,12.8,SSW,44,SSW,ESE,15,24,62,51,1013.5,1012.7,2,1,1009
07-11-15,24.0,24.7,20.0,25.6,0.0,No,6.0,10.7,NNE,43,E,E,11,24,71,69,1010.8,1006.7,4,4,1010
08-11-15,24.7,20.6,21.7,26.4,0.0,Yes,7.6,3.9,SSE,52,ENE,NNW,4,6,72,91,1003.8,1006.0,5,8,1011
09-11-15,20.5,23.0,18.0,26.4,7.6,No,5.8,3.8,NW,41,SSW,ESE,6,6,75,71,1005.7,1003.5,8,6,1012
10-11-15,20.7,25.4,19.6,25.5,0.0,No,7.8,4.1,W,57,NW,NW,24,26,57,44,1003.1,999.6,5,4,1013
11-11-15,19.8,26.4,18.5,27.3,0.0,Yes,5.0,5.0,WSW,65,N,N,15,33,69,44,1003.5,995.6,5,4,1014
12-11-15,16.7,21.3,13.3,21.7,4.8,No,9.2,11.6,W,72,W,W,41,41,42,32,997.6,1000.7,1,2,1015
13-11-15,21.3,27.1,15.4,27.8,0.0,No,8.4,13.5,W,52,WNW,WNW,26,20,36,26,1008.7,1007.9,1,1,1016
14-11-15,22.0,25.2,17.7,25.7,0.0,No,9.2,12.7,SE,41,SE,SSE,19,26,71,61,1018.5,1017.6,5,5,1017
15-11-15,21.4,26.2,19.1,27.0,0.0,No,8.4,7.5,SSE,59,W,E,9,19,72,57,1018.1,1016.5,6,5,1018
16-11-15,19.8,23.6,18.7,24.1,0.0,No,8.0,8.0,SE,44,ESE,ESE,19,19,65,47,1026.1,1023.7,5,4,1019
17-11-15,21.5,25.5,16.0,26.3,0.0,No,7.0,12.5,ENE,43,W,NE,0,19,69,61,1017.2,1011.4,5,4,1020
18-11-15,21.1,28.7,20.8,31.3,0.8,Yes,8.0,3.5,SSE,76,W,WNW,20,15,88,56,1006.3,1001.4,5,4,1021
19-11-15,18.5,18.9,18.4,19.9,17.0,Yes,11.8,0.3,SSE,57,SSW,SSE,15,28,88,78,1005.5,1005.8,5,4,1022
20-11-15,19.0,20.7,15.4,21.2,1.8,No,5.4,2.5,SSE,39,SSE,ESE,11,19,59,50,1018.9,1019.1,5,4,1023
21-11-15,21.1,24.1,17.3,24.7,0.0,No,5.2,12.7,NE,48,WSW,NE,4,28,66,56,1018.5,1014.8,5,4,1024
22-11-15,24.7,24.8,20.0,26.5,0.0,No,8.6,13.1,E,30,E,E,7,20,64,63,1016.6,1015.3,5,4,1025
23-11-15,24.0,26.4,21.4,27.2,0.0,No,8.8,11.7,NE,46,ESE,ENE,7,28,78,65,1016.0,1013.9,5,4,1026
24-11-15,25.5,27.1,20.5,29.0,0.0,No,10.0,10.8,NE,39,E,ENE,13,20,69,58,1013.2,1010.1,5,4,1027
25-11-15,24.7,26.6,20.7,28.0,0.0,Yes,10.6,8.6,S,52,SE,SSE,9,26,72,62,1011.9,1010.8,5,4,1028
26-11-15,19.9,19.2,18.9,21.3,5.6,Yes,7.2,0.1,SSW,50,S,SSE,17,20,81,84,1014.5,1013.9,5,4,1029
27-11-15,20.1,21.8,17.3,22.6,3.0,No,5.0,1.9,SSE,35,SSW,SE,20,19,74,60,1014.1,1011.6,5,4,1030
28-11-15,21.1,23.0,17.2,23.4,0.0,No,5.4,7.2,S,26,WNW,E,6,20,64,57,1008.0,1005.8,5,4,1031
29-11-15,22.6,24.9,19.5,26.8,0.0,Yes,5.2,12.3,S,41,S,S,20,17,72,57,1010.8,1011.1,5,4,1032
30-11-15,22.1,26.5,19.9,26.5,7.6,Yes,6.4,4.8,ESE,33,SSE,E,9,17,88,67,1013.6,1013.0,5,4,1033
01-12-15,24.3,26.4,21.3,26.7,6.6,Yes,5.2,10.3,ENE,31,ENE,E,11,20,68,62,1013.8,1012.1,5,4,1034
02-12-15,24.0,26.6,22.0,27.0,9.4,Yes,4.6,7.5,E,44,ENE,E,22,20,82,67,1014.4,1014.3,5,4,1035
03-12-15,24.1,26.0,21.5,26.2,5.4,No,7.0,6.6,E,48,ENE,E,20,26,80,65,1016.4,1014.7,5,4,1036
04-12-15,24.3,24.3,21.8,25.2,0.4,Yes,6.6,0.8,ENE,44,E,NE,20,20,71,79,1014.5,1012.1,5,4,1037
05-12-15,25.2,26.4,22.3,27.9,1.6,No,4.4,5.6,NE,54,ENE,NE,13,28,79,71,1012.3,1011.6,5,4,1038
06-12-15,25.0,24.9,23.3,26.6,0.2,No,10.6,1.9,ENE,44,NE,ENE,15,28,75,65,1014.8,1013.5,5,4,1039
07-12-15,26.5,27.6,21.8,27.9,0.2,No,4.6,9.8,NNE,54,NNE,NE,19,28,56,53,1012.4,1009.3,5,4,1040
08-12-15,22.6,29.6,22.0,30.4,0.6,No,11.4,1.6,NNE,37,N,ENE,9,7,87,61,1009.4,1007.0,5,4,1041
09-12-15,23.1,28.0,22.1,28.1,0.2,No,4.2,7.9,SSW,30,S,ESE,11,15,86,65,1010.2,1007.4,5,4,1042
10-12-15,25.8,26.3,21.4,29.8,0.0,No,8.8,9.6,S,52,E,SSE,13,24,65,68,1002.8,1001.5,5,4,1043
11-12-15,22.4,24.8,20.0,26.1,0.0,Yes,8.0,7.3,E,31,S,ESE,13,20,68,57,1007.5,1007.3,5,4,1044
12-12-15,21.6,24.5,19.3,25.4,7.2,No,5.6,3.6,E,44,S,ENE,17,20,83,73,1009.8,1009.3,5,4,1045
13-12-15,24.8,26.3,21.5,27.3,0.2,Yes,5.8,12.3,E,39,E,ENE,20,24,62,55,1013.5,1013.4,5,4,1046
14-12-15,25.1,26.3,20.7,26.9,5.6,No,8.2,12.4,NE,41,ESE,ENE,4,28,66,60,1015.2,1013.1,5,4,1047
15-12-15,25.0,26.7,20.5,28.4,0.0,No,10.2,11.7,ENE,31,NE,E,13,26,64,55,1016.3,1015.2,5,4,1048
16-12-15,25.2,26.1,21.4,28.3,0.0,No,11.0,10.2,NNE,50,NNE,NE,20,28,57,57,1012.2,1009.1,5,4,1049
17-12-15,26.6,32.4,21.0,35.4,0.0,No,10.8,7.5,SSW,69,NNE,NW,11,26,56,36,1004.1,1001.4,5,4,1050
18-12-15,24.3,27.2,21.7,28.5,0.0,No,10.6,10.2,S,50,WSW,ENE,4,20,70,64,1008.0,1006.9,5,4,1051
19-12-15,25.8,27.7,22.9,31.4,0.0,No,7.0,9.3,SSE,46,ESE,E,11,15,85,73,1011.5,1010.2,5,4,1052
20-12-15,25.1,27.3,22.5,28.4,0.0,No,7.2,6.3,S,43,S,E,9,17,79,71,1013.5,1011.1,5,4,1053
21-12-15,23.1,24.1,22.5,24.3,0.0,No,7.2,4.3,SE,41,SSE,SSE,20,24,70,59,1019.0,1019.1,5,4,1054
22-12-15,20.7,24.6,19.8,25.0,0.0,No,7.8,8.2,E,39,ENE,ENE,11,24,76,48,1021.6,1021.3,5,4,1055
23-12-15,23.1,27.5,17.8,28.2,0.0,No,8.4,12.8,NNE,43,NNW,ENE,15,24,64,56,1020.2,1016.3,5,4,1056
24-12-15,26.1,30.0,22.2,31.6,0.0,No,9.2,12.8,ENE,33,ENE,ENE,2,17,72,49,1015.0,1011.8,5,4,1057
25-12-15,26.1,31.8,22.7,33.5,0.0,No,12.0,12.3,NNE,37,W,NE,7,17,65,49,1011.3,1006.9,5,4,1058
26-12-15,28.7,28.4,26.1,31.2,0.0,No,12.8,11.0,NE,35,SSE,E,13,20,59,70,1015.3,1012.7,5,4,1059
27-12-15,30.6,33.6,25.1,37.5,0.0,No,10.2,5.7,SSW,70,SSE,SSW,11,24,58,54,1011.0,1009.9,5,4,1060
28-12-15,27.3,27.8,24.0,33.7,0.0,No,5.2,6.8,ENE,43,N,ENE,7,28,72,73,1014.7,1011.1,5,4,1061
29-12-15,33.7,40.9,24.2,41.5,0.0,No,8.4,12.4,NNW,56,NW,NNW,24,33,46,22,1010.0,1006.6,5,4,1062
30-12-15,28.7,22.8,27.6,35.6,0.0,No,16.6,2.6,SSE,67,W,S,2,41,56,77,1012.7,1016.1,5,4,1063
31-12-15,18.7,22.6,18.0,23.0,0.2,No,6.8,0.0,S,35,WSW,SE,13,19,64,58,1023.9,1020.6,5,4,1064
01-01-16,21.2,24.2,18.7,25.3,0.2,No,4.8,3.9,ESE,30,WNW,ESE,11,17,67,52,1019.5,1018.6,5,4,1065
02-01-16,21.8,21.6,18.1,24.5,0.4,No,5.2,6.0,E,33,SSW,ENE,13,11,69,83,1024.5,1023.6,5,4,1066
03-01-16,21.3,24.3,20.4,25.7,0.0,No,7.2,4.7,NNE,41,W,E,7,24,85,70,1023.4,1020.3,5,4,1067
04-01-16,25.3,28.3,21.0,29.2,0.2,Yes,5.0,8.0,SSW,39,NNE,ENE,7,13,63,60,1016.0,1011.4,5,4,1068
05-01-16,22.7,22.2,22.7,23.1,1.4,Yes,8.6,0.0,S,52,S,S,30,26,87,76,1014.7,1016.4,5,4,1069
06-01-16,21.5,21.3,19.5,22.8,9.6,No,2.4,0.0,SSE,54,SSW,S,11,26,83,88,1017.5,1018.4,5,4,1070
07-01-16,21.9,23.6,20.6,24.2,0.4,No,4.0,0.1,SSE,41,SE,SE,20,19,59,59,1023.6,1023.4,5,4,1071
08-01-16,20.7,24.0,18.3,25.0,0.0,Yes,6.6,3.0,ESE,31,WNW,ESE,9,20,84,54,1023.7,1022.0,5,4,1072
09-01-16,20.9,25.7,19.8,26.7,2.2,No,3.6,3.9,NE,28,WNW,E,15,19,81,64,1019.7,1016.3,5,4,1073
10-01-16,24.4,26.8,20.9,28.7,0.0,No,6.4,8.3,NNE,31,NNW,E,11,15,80,67,1013.7,1011.2,5,4,1074
11-01-16,23.5,27.0,22.6,27.6,0.0,No,5.0,3.8,S,43,S,SE,20,13,83,70,1014.7,1014.0,5,4,1075
12-01-16,25.1,28.4,22.4,30.1,0.0,No,4.4,7.8,NNE,44,NNE,NE,15,28,79,67,1011.2,1006.3,5,4,1076
13-01-16,30.1,32.0,25.0,33.2,0.0,No,7.2,9.5,ESE,28,E,SE,6,13,61,49,1006.4,1005.7,5,4,1077
14-01-16,20.9,24.4,20.0,24.9,0.0,No,8.2,4.3,S,65,SSE,SE,17,20,82,62,1012.7,1012.4,5,4,1078
15-01-16,20.4,19.2,19.1,21.7,0.4,Yes,9.0,3.2,SSE,50,SSE,SSE,22,26,57,78,1021.6,1022.6,5,4,1079
16-01-16,19.0,26.1,17.3,26.6,1.8,No,4.2,7.3,SSE,33,W,SSE,13,20,77,45,1023.1,1021.3,5,4,1080
17-01-16,20.3,24.9,16.6,26.1,0.4,No,5.0,12.0,ENE,35,W,E,17,22,71,49,1019.9,1016.0,5,4,1081
18-01-16,21.1,27.1,18.0,28.0,0.0,No,7.4,7.6,E,30,WNW,NNE,7,20,75,41,1014.5,1012.2,5,4,1082
19-01-16,23.7,26.8,20.9,27.2,0.0,No,7.6,11.1,ENE,41,WNW,E,4,26,80,65,1012.5,1009.5,5,4,1083
20-01-16,22.3,26.9,20.3,30.3,0.0,No,8.0,1.4,SSW,37,W,WNW,17,6,74,63,1008.3,1007.5,5,4,1084
21-01-16,22.7,26.1,22.2,28.8,0.8,No,5.0,2.4,N,46,NE,ENE,13,26,83,65,1009.9,1007.8,5,4,1085
22-01-16,28.8,32.5,22.7,33.6,0.6,No,4.4,1.9,SSE,54,W,WNW,9,17,53,39,1002.4,1003.1,5,4,1086
23-01-16,20.5,21.2,19.4,21.8,0.0,No,9.2,0.0,SSE,43,ESE,E,19,11,58,59,1017.1,1015.0,5,4,1087
24-01-16,20.9,29.5,17.4,31.7,0.0,No,2.2,10.5,ESE,33,W,SE,20,28,77,35,1009.1,1007.1,5,4,1088
25-01-16,22.5,25.4,19.1,25.8,0.0,No,8.0,9.4,SSE,46,W,E,9,24,72,63,1011.7,1009.8,5,4,1089
26-01-16,18.7,22.2,18.1,23.2,0.2,No,8.2,0.6,ESE,43,SSE,ESE,22,28,70,50,1022.5,1023.5,5,4,1090
27-01-16,21.0,22.2,18.0,23.6,0.2,No,8.2,2.9,ESE,35,SSE,E,17,19,48,44,1026.9,1026.3,5,4,1091
28-01-16,20.3,23.8,17.0,24.4,0.0,No,4.8,10.1,ENE,33,ESE,E,9,20,67,48,1024.8,1022.2,5,4,1092
29-01-16,21.2,25.2,17.6,25.8,0.2,No,6.8,10.4,NNE,48,W,NE,7,30,71,60,1019.7,1015.8,5,4,1093
30-01-16,21.8,30.6,20.7,30.8,0.0,No,8.0,2.3,NW,24,W,NW,6,17,77,38,1015.2,1013.1,5,4,1094
31-01-16,23.8,25.2,21.8,27.4,0.0,No,6.2,0.0,SE,24,W,ENE,6,9,70,68,1013.3,1012.0,5,4,1095
01-02-16,23.2,25.3,22.0,26.7,0.0,No,3.6,1.8,ESE,22,S,ESE,7,19,86,76,1016.0,1015.3,5,4,1096
02-02-16,23.3,26.1,20.6,28.1,1.0,No,3.2,9.8,W,41,N,E,4,20,82,69,1020.8,1019.2,5,4,1097
03-02-16,24.5,27.2,21.8,27.7,0.2,No,6.4,10.7,W,41,N,NE,9,22,76,60,1021.5,1018.2,5,4,1098
04-02-16,24.3,22.3,21.3,27.5,0.0,No,8.0,3.2,S,59,WNW,S,11,31,76,79,1019.4,1020.6,5,4,1099
05-02-16,21.0,24.5,17.5,24.5,0.8,No,4.0,3.4,W,28,WNW,SE,13,15,82,62,1021.4,1018.2,5,4,1100
06-02-16,22.3,25.3,19.3,28.3,0.0,Yes,3.2,7.7,ESE,33,W,SE,11,20,77,65,1017.2,1016.8,5,4,1101
07-02-16,21.1,25.8,20.6,26.8,5.6,No,5.8,5.9,S,31,S,SE,17,17,85,66,1019.4,1017.0,5,4,1102
08-02-16,21.1,24.8,20.0,25.2,0.0,Yes,5.4,0.9,ESE,39,SSW,SSE,19,20,81,67,1015.2,1014.0,5,4,1103
09-02-16,21.2,22.9,19.4,24.0,10.4,Yes,5.2,0.9,ESE,46,ESE,ESE,24,24,86,84,1014.1,1011.8,5,4,1104
10-02-16,19.4,22.2,18.8,23.5,99.4,Yes,4.8,3.3,E,59,ESE,ESE,22,39,92,81,1012.4,1010.1,5,4,1105
11-02-16,21.4,24.0,19.4,24.8,20.8,Yes,5.2,2.6,ENE,57,E,E,26,19,95,82,1006.6,1003.3,5,4,1106
12-02-16,21.6,26.2,21.1,27.4,27.8,No,1.6,10.2,ENE,24,WNW,ENE,9,20,95,73,1001.3,999.4,5,4,1107
13-02-16,22.5,29.6,19.9,30.8,0.8,No,5.8,11.0,W,39,W,W,19,13,75,41,1002.6,1000.4,5,4,1108
14-02-16,21.5,26.3,18.2,27.1,0.2,No,8.6,10.8,WNW,57,NW,WNW,28,35,50,36,1005.0,1003.2,5,4,1109
15-02-16,20.5,24.8,17.7,26.7,0.0,No,8.8,8.0,W,46,W,S,28,13,50,42,1007.8,1008.7,5,4,1110
16-02-16,18.4,18.6,17.7,20.6,0.0,Yes,5.2,0.4,S,56,SSW,S,28,20,71,77,1019.2,1020.1,5,4,1111
17-02-16,16.6,18.4,16.1,20.5,5.0,Yes,5.4,2.5,SSE,41,WNW,SSW,17,19,89,87,1024.6,1024.5,5,4,1112
18-02-16,17.1,23.5,15.9,24.2,5.8,Yes,1.6,3.2,E,33,W,E,15,15,91,59,1026.7,1025.5,5,4,1113
19-02-16,19.4,24.3,17.1,24.8,10.8,No,1.8,8.3,NE,43,WNW,NE,4,24,94,59,1025.8,1022.3,5,4,1114
20-02-16,20.5,26.0,17.8,27.7,0.0,Yes,6.6,9.2,WSW,41,WNW,E,13,17,78,61,1019.9,1016.1,5,4,1115
21-02-16,20.3,20.9,20.1,21.3,1.8,Yes,5.2,0.5,SSE,43,SSE,SE,22,20,78,68,1022.7,1022.9,5,4,1116
22-02-16,16.6,21.6,14.8,22.9,3.6,No,0.8,8.8,SSW,28,WNW,S,19,13,84,57,1018.9,1015.9,5,4,1117
23-02-16,14.3,18.1,12.9,18.4,0.0,No,3.8,0.5,W,31,W,WNW,20,13,87,75,1016.6,1014.7,5,4,1118
24-02-16,15.0,18.5,14.0,18.5,0.6,No,2.4,0.0,S,41,W,SSW,15,20,90,66,1015.0,1013.7,5,4,1119
25-02-16,15.2,20.7,13.0,21.8,0.4,No,0.2,9.1,W,41,W,S,24,20,72,54,1016.4,1015.6,5,4,1120
26-02-16,16.2,18.8,11.7,19.5,0.2,No,4.6,7.4,SSW,50,SW,SSW,24,26,63,51,1021.1,1021.3,5,4,1121
27-02-16,13.1,18.4,10.1,19.6,0.0,No,4.4,8.7,SSE,33,W,S,19,17,69,48,1023.9,1020.4,5,4,1122
28-02-16,12.0,19.6,9.8,20.8,0.0,No,4.6,10.0,W,35,W,ESE,22,9,75,52,1019.5,1015.2,5,4,1123
29-02-16,12.2,21.6,9.6,22.0,0.0,No,1.6,10.1,SW,31,W,WSW,20,11,76,34,1014.0,1010.4,5,4,1124
01-03-16,14.5,16.9,10.5,17.7,0.0,Yes,3.8,6.9,W,41,SSW,SSW,22,31,63,63,1014.5,1013.7,5,4,1125
02-03-16,11.8,17.6,10.1,18.0,4.4,No,3.4,9.1,SSW,44,W,S,26,22,62,45,1015.6,1013.1,5,4,1126
03-03-16,11.3,14.8,8.2,16.4,0.2,No,3.8,3.9,W,56,WNW,W,9,28,64,37,1009.2,1006.4,5,4,1127
04-03-16,10.5,16.2,7.9,16.7,0.0,No,2.2,10.2,WSW,43,W,WSW,26,24,51,27,1010.7,1009.3,5,4,1128
05-03-16,12.8,19.8,9.9,21.0,0.0,No,4.0,9.3,SW,41,W,W,13,20,69,40,1012.0,1008.1,5,4,1129
06-03-16,11.7,16.2,10.8,17.9,0.0,No,3.4,10.0,WSW,52,W,WSW,28,20,50,33,1016.0,1017.6,5,4,1130
07-03-16,9.9,19.0,7.3,19.2,0.0,No,4.8,9.8,WSW,41,W,W,24,11,58,36,1028.8,1026.9,5,4,1131
08-03-16,9.6,17.5,7.3,19.6,0.0,No,5.0,10.2,W,30,W,ENE,17,13,69,48,1030.1,1026.2,5,4,1132
09-03-16,10.0,18.9,7.9,20.2,0.0,No,2.2,9.9,W,30,W,S,22,17,72,59,1030.5,1028.1,5,4,1133
10-03-16,11.6,19.4,8.5,20.8,0.0,Yes,2.8,9.3,W,28,W,E,19,9,74,58,1032.6,1029.6,5,4,1134
11-03-16,13.8,19.3,11.5,20.5,2.6,No,1.8,6.8,N,26,W,ENE,15,17,83,70,1031.5,1028.2,5,4,1135
12-03-16,12.8,19.8,11.3,21.2,0.0,No,3.8,9.4,WNW,20,W,E,15,11,91,69,1028.3,1024.4,5,4,1136
13-03-16,13.7,20.9,12.1,23.3,0.0,No,1.0,9.9,W,22,WNW,E,17,11,80,56,1025.4,1021.5,5,4,1137
